_id,Year,Quarter,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin
1,2016,1,MUMBAI,ABUDHABI,101925,161740,2663.80,1639.66
2,2016,2,MUMBAI,ABUDHABI,110541,93621,2275.68,777.33
3,2016,3,MUMBAI,ABUDHABI,110615,90785,2249.50,1696.86
4,2016,4,MUMBAI,ABUDHABI,100114,109660,3486.51,1763.91
5,2016,1,MUMBAI,ADDIS ABABA,7922,7699,1182.74,177.49
6,2016,2,MUMBAI,ADDIS ABABA,31010,27725,3528.53,310.54
7,2016,3,MUMBAI,ADDIS ABABA,23382,23790,1636.91,242.57
8,2016,4,MUMBAI,ADDIS ABABA,22402,26132,1799.71,359.55
9,2016,1,MUMBAI,ADEN,0,0,0.00,0.00
10,2016,2,MUMBAI,ADEN,153,16,0.36,0.00
11,2016,3,MUMBAI,ADEN,430,219,2.78,0.00
12,2016,4,MUMBAI,ADEN,1268,1111,3.88,0.00
13,2016,1,MUMBAI,AMSTERDAM,1334,1019,29.22,125.15
14,2016,2,MUMBAI,AMSTERDAM,24157,20400,732.06,953.07
15,2016,3,MUMBAI,AMSTERDAM,24527,23507,842.20,971.24
16,2016,4,MUMBAI,AMSTERDAM,24111,28031,1378.35,1531.65
17,2016,2,MUMBAI,ANTALYA,0,0,1.10,0.00
18,2016,3,MUMBAI,ANTALYA,0,0,0.00,0.00
19,2016,4,MUMBAI,ANTALYA,0,0,0.00,0.00
20,2016,1,MUMBAI,BAHRAIN,41020,33073,951.59,71.85
21,2016,2,MUMBAI,BAHRAIN,36161,36810,953.56,53.85
22,2016,3,MUMBAI,BAHRAIN,36386,33029,789.85,44.41
23,2016,4,MUMBAI,BAHRAIN,32517,35491,875.89,80.02
24,2016,1,MUMBAI,BANGKOK,85727,79539,1591.53,3332.78
25,2016,2,MUMBAI,BANGKOK,92887,94150,1321.62,2761.29
26,2016,3,MUMBAI,BANGKOK,92518,90321,1376.02,3044.22
27,2016,4,MUMBAI,BANGKOK,97761,96725,1839.87,3973.12
28,2016,1,MUMBAI,BRUSELLS,11445,10805,411.94,659.46
29,2016,2,MUMBAI,BRUSELLS,0,0,0.00,0.00
30,2016,3,MUMBAI,BRUSELLS,0,0,0.00,0.00
31,2016,4,MUMBAI,BRUSELLS,0,0,0.00,0.00
32,2016,1,MUMBAI,CAIRO,3932,3328,12.55,17.24
33,2016,2,MUMBAI,CAIRO,4392,3542,25.09,2.44
34,2016,3,MUMBAI,CAIRO,3677,3169,47.53,3.93
35,2016,4,MUMBAI,CAIRO,4248,4466,115.55,8.75
36,2016,1,MUMBAI,COLOGNE,0,0,934.80,0.00
37,2016,2,MUMBAI,COLOGNE,0,0,1058.58,0.00
38,2016,3,MUMBAI,COLOGNE,0,0,918.72,0.00
39,2016,4,MUMBAI,COLOGNE,0,0,851.06,0.00
40,2016,1,MUMBAI,COLOMBO,39760,38402,412.04,334.64
41,2016,2,MUMBAI,COLOMBO,34068,33232,372.32,282.91
42,2016,3,MUMBAI,COLOMBO,39036,38048,363.58,378.28
43,2016,4,MUMBAI,COLOMBO,39722,37987,508.18,281.04
44,2016,1,MUMBAI,DAMMAM,14068,11413,141.38,57.69
45,2016,2,MUMBAI,DAMMAM,14305,16258,155.18,29.70
46,2016,3,MUMBAI,DAMMAM,24947,23009,173.23,15.38
47,2016,4,MUMBAI,DAMMAM,19375,17805,485.92,55.72
48,2016,1,MUMBAI,DHAKA,9829,10070,228.58,180.27
49,2016,2,MUMBAI,DHAKA,7572,11097,223.62,240.14
50,2016,3,MUMBAI,DHAKA,11770,11053,137.83,269.38
51,2016,4,MUMBAI,DHAKA,11561,13229,175.97,224.20
52,2016,1,MUMBAI,DOHA,56799,43314,4780.56,3752.81
53,2016,2,MUMBAI,DOHA,54098,50915,5393.76,3454.19
54,2016,3,MUMBAI,DOHA,51894,51512,4828.01,4019.64
55,2016,4,MUMBAI,DOHA,50480,53761,5836.92,4653.97
56,2016,1,MUMBAI,DUBAI,306820,266241,11822.45,4898.36
57,2016,2,MUMBAI,DUBAI,293911,285634,13344.59,4439.97
58,2016,3,MUMBAI,DUBAI,297325,272797,11344.47,4161.89
59,2016,4,MUMBAI,DUBAI,287188,304405,13718.41,5264.68
60,2016,1,MUMBAI,FRANKFURT,30614,23900,2583.19,3789.24
61,2016,2,MUMBAI,FRANKFURT,30057,25399,2212.97,3169.73
62,2016,3,MUMBAI,FRANKFURT,30446,26641,2462.13,3789.75
63,2016,4,MUMBAI,FRANKFURT,18999,24919,2076.44,3622.10
64,2016,1,MUMBAI,GUANGZHOU,0,0,356.65,0.00
65,2016,2,MUMBAI,GUANGZHOU,0,0,444.66,0.00
66,2016,3,MUMBAI,GUANGZHOU,0,0,425.70,0.00
67,2016,4,MUMBAI,GUANGZHOU,0,0,398.77,159.02
68,2016,1,MUMBAI,HO CHI MINH CITY,1902,2245,45.93,0.00
69,2016,2,MUMBAI,HO CHI MINH CITY,0,0,0.00,0.00
70,2016,3,MUMBAI,HO CHI MINH CITY,0,0,0.00,0.00
71,2016,4,MUMBAI,HO CHI MINH CITY,0,0,0.00,0.00
72,2016,1,MUMBAI,HONG KONG,55001,50400,4022.18,4685.52
73,2016,2,MUMBAI,HONG KONG,58131,57637,3717.22,5339.35
74,2016,3,MUMBAI,HONG KONG,52364,51134,3825.33,5441.77
75,2016,4,MUMBAI,HONG KONG,54203,55842,3611.64,5424.97
76,2016,1,MUMBAI,ISTANBUL,28759,25043,3054.28,2212.22
77,2016,2,MUMBAI,ISTANBUL,31286,27118,2073.47,1337.51
78,2016,3,MUMBAI,ISTANBUL,28156,26450,777.12,558.62
79,2016,4,MUMBAI,ISTANBUL,25017,32842,2118.87,1676.17
80,2016,1,MUMBAI,JEDDAH,59288,52907,1642.12,30.55
81,2016,2,MUMBAI,JEDDAH,59701,51540,1702.20,374.93
82,2016,3,MUMBAI,JEDDAH,43623,39800,1477.70,14.53
83,2016,4,MUMBAI,JEDDAH,43948,46084,1939.24,13.93
84,2016,1,MUMBAI,KARACHI,2830,1291,44.09,2.37
85,2016,2,MUMBAI,KARACHI,2842,1602,43.18,4.56
86,2016,3,MUMBAI,KARACHI,2567,1388,6.13,2.08
87,2016,4,MUMBAI,KARACHI,715,719,20.36,1.30
88,2016,1,MUMBAI,KATHMANDU,13012,13667,12.35,26.74
89,2016,2,MUMBAI,KATHMANDU,11576,14147,19.20,4.46
90,2016,3,MUMBAI,KATHMANDU,12439,13016,16.41,8.35
91,2016,4,MUMBAI,KATHMANDU,16161,22162,10.24,34.73
92,2016,1,MUMBAI,KUALALUMPUR,35431,34504,181.19,85.84
93,2016,2,MUMBAI,KUALALUMPUR,35759,37314,239.17,81.53
94,2016,3,MUMBAI,KUALALUMPUR,30743,31686,480.07,480.41
95,2016,4,MUMBAI,KUALALUMPUR,29261,31194,512.13,841.02
96,2016,1,MUMBAI,KUWAIT,43617,33779,1315.87,104.16
97,2016,2,MUMBAI,KUWAIT,48191,44396,1735.45,78.99
98,2016,3,MUMBAI,KUWAIT,47700,43853,1416.07,51.30
99,2016,4,MUMBAI,KUWAIT,46460,45398,1552.89,171.69
100,2016,2,MUMBAI,LEIPZIG,0,0,0.10,0.00
101,2016,3,MUMBAI,LEIPZIG,0,0,0.00,0.00
102,2016,4,MUMBAI,LEIPZIG,0,0,0.00,0.00
103,2016,1,MUMBAI,LONDON,116571,105678,6284.67,4359.50
104,2016,2,MUMBAI,LONDON,112550,89543,6456.76,4009.65
105,2016,3,MUMBAI,LONDON,113892,109011,6970.40,5140.93
106,2016,4,MUMBAI,LONDON,95071,124608,6359.71,4632.23
107,2016,2,MUMBAI,LUXEMBOURG,0,0,562.61,244.39
108,2016,3,MUMBAI,LUXEMBOURG,0,0,1194.30,668.05
109,2016,4,MUMBAI,LUXEMBOURG,0,0,619.77,194.62
110,2016,4,MUMBAI,MALE,0,0,0.00,0.00
111,2016,1,MUMBAI,MALPENSA,0,0,77.08,63.37
112,2016,2,MUMBAI,MALPENSA,0,0,0.00,324.98
113,2016,3,MUMBAI,MALPENSA,0,0,0.00,384.63
114,2016,4,MUMBAI,MALPENSA,0,0,0.00,226.59
115,2016,1,MUMBAI,MARUITIUS,13960,12378,467.38,20.15
116,2016,2,MUMBAI,MARUITIUS,15774,14317,411.35,24.19
117,2016,3,MUMBAI,MARUITIUS,14242,13572,393.04,23.40
118,2016,4,MUMBAI,MARUITIUS,13253,13537,468.07,18.87
119,2016,1,MUMBAI,MEDINA,1330,3027,1.39,0.00
120,2016,2,MUMBAI,MEDINA,1725,3437,0.00,0.03
121,2016,3,MUMBAI,MEDINA,942,1227,0.00,1.14
122,2016,4,MUMBAI,MEDINA,2338,4926,0.00,0.03
123,2016,1,MUMBAI,MUENCHEN,16871,15257,1201.69,1272.08
124,2016,2,MUMBAI,MUENCHEN,18083,15355,1239.04,1165.39
125,2016,3,MUMBAI,MUENCHEN,19327,16975,1108.14,1284.20
126,2016,4,MUMBAI,MUENCHEN,13358,17193,1003.01,1266.50
127,2016,1,MUMBAI,MUSCAT,69869,54447,2005.03,56.90
128,2016,2,MUMBAI,MUSCAT,65906,57247,1386.66,61.69
129,2016,3,MUMBAI,MUSCAT,65379,54112,812.00,38.91
130,2016,4,MUMBAI,MUSCAT,58871,60260,980.08,73.83
131,2016,1,MUMBAI,NAIROBI,26766,20720,477.12,33.23
132,2016,2,MUMBAI,NAIROBI,12517,10983,8.21,29.52
133,2016,3,MUMBAI,NAIROBI,21050,20207,9.20,37.22
134,2016,4,MUMBAI,NAIROBI,16990,19459,27.78,25.29
135,2016,1,MUMBAI,NARITA,6996,6073,422.06,108.96
136,2016,2,MUMBAI,NARITA,9217,8645,0.00,0.00
137,2016,3,MUMBAI,NARITA,7966,8203,0.00,0.00
138,2016,4,MUMBAI,NARITA,9550,10055,0.00,0.00
139,2016,1,MUMBAI,NAVOI,0,0,264.35,214.19
140,2016,2,MUMBAI,NAVOI,0,0,391.62,206.23
141,2016,3,MUMBAI,NAVOI,0,0,37.22,32.78
142,2016,4,MUMBAI,NAVOI,0,0,0.00,0.00
143,2016,1,MUMBAI,NEW YORK,14165,9969,242.54,103.78
144,2016,2,MUMBAI,NEW YORK,3715,1883,192.39,123.13
145,2016,3,MUMBAI,NEW YORK,4662,1817,177.89,164.86
146,2016,4,MUMBAI,NEW YORK,2065,2478,159.76,170.88
147,2016,1,MUMBAI,NEWARK,37074,34373,395.78,394.62
148,2016,2,MUMBAI,NEWARK,41176,35975,370.47,393.05
149,2016,3,MUMBAI,NEWARK,44847,41218,440.47,321.52
150,2016,4,MUMBAI,NEWARK,38495,44078,489.39,361.41
151,2016,1,MUMBAI,OSAKA,208,225,0.00,0.00
152,2016,2,MUMBAI,OSAKA,212,333,4.08,17.12
153,2016,3,MUMBAI,OSAKA,202,264,3.18,3.57
154,2016,4,MUMBAI,OSAKA,133,261,5.52,5.38
155,2016,1,MUMBAI,PARIS,35473,33189,2081.59,1966.47
156,2016,2,MUMBAI,PARIS,35237,30548,2172.62,1870.66
157,2016,3,MUMBAI,PARIS,33749,35909,2057.11,1839.24
158,2016,4,MUMBAI,PARIS,35918,44288,2385.78,2254.97
159,2016,1,MUMBAI,RIYADH,50959,41283,1640.42,15.00
160,2016,2,MUMBAI,RIYADH,47100,46921,1424.01,166.94
161,2016,3,MUMBAI,RIYADH,43549,43550,1357.23,275.21
162,2016,4,MUMBAI,RIYADH,36386,37244,1909.39,452.73
163,2016,1,MUMBAI,SANAA,217,59,3.26,0.00
164,2016,2,MUMBAI,SANAA,612,414,6.44,0.00
165,2016,3,MUMBAI,SANAA,150,363,0.23,0.00
166,2016,4,MUMBAI,SANAA,0,0,0.00,0.00
167,2016,1,MUMBAI,SEOUL,6766,6420,220.90,204.32
168,2016,2,MUMBAI,SEOUL,7128,6043,208.79,169.25
169,2016,3,MUMBAI,SEOUL,5646,6145,206.43,159.76
170,2016,4,MUMBAI,SEOUL,6244,7457,219.21,172.56
171,2016,1,MUMBAI,SEYCHELLES,6340,6332,6.10,0.38
172,2016,2,MUMBAI,SEYCHELLES,6907,6546,10.22,2.59
173,2016,3,MUMBAI,SEYCHELLES,6906,6543,28.45,0.46
174,2016,4,MUMBAI,SEYCHELLES,12121,4695,10.81,1.39
175,2016,1,MUMBAI,SHANGHAI,3439,3444,36.96,64.97
176,2016,2,MUMBAI,SHANGHAI,3884,3756,114.83,278.07
177,2016,3,MUMBAI,SHANGHAI,3309,3635,104.69,357.50
178,2016,4,MUMBAI,SHANGHAI,3546,4200,103.68,426.84
179,2016,1,MUMBAI,SHARJAH,29575,25886,425.89,3.91
180,2016,2,MUMBAI,SHARJAH,39274,35132,455.19,163.78
181,2016,3,MUMBAI,SHARJAH,38780,33630,543.18,106.48
182,2016,4,MUMBAI,SHARJAH,37636,36745,345.15,32.33
183,2016,1,MUMBAI,SHENZHEN,0,0,0.00,0.00
184,2016,2,MUMBAI,SHENZHEN,0,0,0.00,0.00
185,2016,3,MUMBAI,SHENZHEN,0,0,0.00,0.00
186,2016,4,MUMBAI,SHENZHEN,0,0,0.00,0.00
187,2016,1,MUMBAI,SINGAPORE,96457,83269,3457.90,3873.29
188,2016,2,MUMBAI,SINGAPORE,94950,93369,3675.94,3639.09
189,2016,3,MUMBAI,SINGAPORE,81651,76374,3899.87,3864.34
190,2016,4,MUMBAI,SINGAPORE,101888,110718,4414.82,4090.06
191,2016,1,MUMBAI,TAIPAE,0,0,0.00,54.28
192,2016,2,MUMBAI,TAIPAE,0,0,0.00,52.17
193,2016,3,MUMBAI,TAIPAE,0,0,0.00,75.83
194,2016,4,MUMBAI,TAIPAE,0,0,0.00,89.70
195,2016,1,MUMBAI,TEHRAN,4044,4209,97.31,7.17
196,2016,2,MUMBAI,TEHRAN,4443,4231,80.69,5.00
197,2016,3,MUMBAI,TEHRAN,3347,3009,65.45,28.20
198,2016,4,MUMBAI,TEHRAN,3140,3711,45.31,10.60
199,2016,1,MUMBAI,TELAVIV,8489,7683,333.21,188.72
200,2016,2,MUMBAI,TELAVIV,6953,5903,362.63,155.40
201,2016,3,MUMBAI,TELAVIV,6671,7450,464.49,185.03
202,2016,4,MUMBAI,TELAVIV,7832,7950,332.92,130.88
203,2016,1,MUMBAI,ZURICH,19164,13458,1032.35,1347.95
204,2016,2,MUMBAI,ZURICH,20426,15487,1482.46,1205.42
205,2016,3,MUMBAI,ZURICH,19542,16516,1449.13,1183.53
206,2016,4,MUMBAI,ZURICH,16989,19389,1523.96,1333.02
